,brand_name,Ton,Electricity_Stars,ratings,no_of_ratings,discount_price,actual_price,more_inf0,image,link
636,LG,1.0,4,3.8,245,40756.01,40756.01,"['Dual', 'Inverter', 'Super', 'Convertible', '5-in-1', 'Split', 'AC', '(PS-Q13ENYE,', 'Anti-Virus', 'Filter,', 'White)']",https://m.media-amazon.com/images/I/515b3hKTnDL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-PS-Q13ENYE-Anti-Virus/dp/B09SCR5KR5/ref=sr_1_643?qid=1679134271&s=kitchen&sr=1-643
637,Blue,Star,Ton,3.8,245,49590.0,69000.0,"['Star', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling', 'Mode,', '2022', 'Model,', 'IA319VCU,', 'White)']",https://m.media-amazon.com/images/I/314UYJOgFvL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-IA319VCU-Matt-Gloss/dp/B09RFDKSVF/ref=sr_1_644?qid=1679134271&s=kitchen&sr=1-644
638,Blue,Star,Tr,3.8,245,40756.01,40756.01,"['Star', 'Inverter', 'Split', 'AC', '(Copper,', 'IA318ONU,', '2022,', 'White)']",https://m.media-amazon.com/images/I/51ottWEHhvL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA318ONU/dp/B09RFBTF8T/ref=sr_1_645?qid=1679134271&s=kitchen&sr=1-645
639,Blue,Star,Tr,3.8,245,39990.0,52500.0,"['Star', 'Fixed', 'Speed', 'Split', 'AC', '(Copper,', 'FA318YLU,', '2022,', 'White)']",https://m.media-amazon.com/images/I/31Tci462W1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Fixed-Copper-FA318YLU/dp/B09RDVMV9Z/ref=sr_1_646?qid=1679134271&s=kitchen&sr=1-646
640,Portable,Air,USB,3.8,245,40756.01,40756.01,"['Personal', 'Air', 'Cooler,', '3', 'Speeds', 'Mini', 'Fan', 'Air', 'Cooler', 'apply', 'to', 'Learning', 'Bedroom', 'Office', 'H...']",https://m.media-amazon.com/images/I/71-kXTaRwwL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Powered-Personal-Learning/dp/B09PYJ77L3/ref=sr_1_647?qid=1679134271&s=kitchen&sr=1-647
641,1.5,Ton,Star,3.8,245,40756.01,40756.01,"['Split', 'AC', '(Copper)', '2.5', 'Filter', 'PM', '(White)']",https://m.media-amazon.com/images/I/41ulW+UzwCL._AC_UL320_.jpg,https://www.amazon.in/Inverter-Split-Copper-Filter-White/dp/B09PL51BGL/ref=sr_1_648?qid=1679134271&s=kitchen&sr=1-648
642,Portable,Air,Fan,3.0,312,40756.01,4999.0,"['Personal', 'Air', 'Conditioner', 'with', 'Icebox,', 'Personal', 'Air', 'Cooler', '3', 'Speeds,', 'Evaporative', 'Air', 'Cooler', '...']",https://m.media-amazon.com/images/I/612JaH4CxwL._AC_UL320_.jpg,https://www.amazon.in/Portable-Air-Conditioner-Fan-Evaporative/dp/B09MTBPCX2/ref=sr_1_649?qid=1679134271&s=kitchen&sr=1-649
643,Daikin,1.8,3,3.8,245,54590.0,72900.0,"['Inverter', 'Split', 'AC', '(Copper', 'DTKL60,', 'White)']",https://m.media-amazon.com/images/I/61+ky9zVBZL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-Copper-DTKL60/dp/B09J3SB3L1/ref=sr_1_650?qid=1679134271&s=kitchen&sr=1-650
644,Voltas,1.5,3,5.0,1,36490.0,59990.0,"['Split', 'Inverter', 'Air', 'Conditioner', '(183VCZP,', 'White)']",https://m.media-amazon.com/images/I/31u-sxMuEHL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Inverter-Conditioner-183VCZP/dp/B09HKW5PHC/ref=sr_1_651?qid=1679134271&s=kitchen&sr=1-651
645,Voltas,241,2,3.8,245,76890.0,92990.0,"['Slimline', 'AC,', 'R-32']",https://m.media-amazon.com/images/I/21bdLxbkqXL._AC_UL320_.jpg,https://www.amazon.in/Voltas-241-CZMM-Slimline-R-32/dp/B09F9QVDYD/ref=sr_1_652?qid=1679134271&s=kitchen&sr=1-652
646,Panasonic,1.5,3,3.8,245,39000.0,53000.0,"['Inverter', 'Split', 'AC', '(CS/CU-KU18XKYTF,', 'White)']",https://m.media-amazon.com/images/I/21JTNF4GaWL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Inverter-Split-CU-KU18XKYTF-White/dp/B09CKZ57Y3/ref=sr_1_653?qid=1679134271&s=kitchen&sr=1-653
647,Belity,Portable,Air,1.0,1,4886.0,8898.0,"['Desktop', 'Air', 'Cooler', 'Humidifier', 'USB', 'Mini', 'Fan', 'with', 'LED', 'Light', 'for', 'Home', 'or', 'Office']",https://m.media-amazon.com/images/I/61PXGW8QorS._AC_UL320_.jpg,https://www.amazon.in/Belity-Portable-Conditioner-Desktop-Humidifier/dp/B09C2DZTTZ/ref=sr_1_654?qid=1679134271&s=kitchen&sr=1-654
648,Portable,ni,Conditioner,3.8,245,5350.0,9425.0,"['Air', 'Cooler', 'Hu', 'difier', 'USB', 'ni', 'Fan', 'with', 'LED', 'Light', 'for', 'Home', 'or', 'Office']",https://m.media-amazon.com/images/I/61mCwjImNxL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Desktop-Cooler-difier/dp/B09B73B12W/ref=sr_1_652?qid=1679134272&s=kitchen&sr=1-652
649,"Solo,",O,Split,3.8,245,64210.0,70530.0,"['(1.5', 'Ton,', '5', 'Star', '-', 'Inverter)', '-', 'ASGG18CGTA']",https://m.media-amazon.com/images/I/21tLFDtdUfS._AC_UL320_.jpg,https://www.amazon.in/Solo-General-Split-1-5-Star/dp/B098LNKPYC/ref=sr_1_653?qid=1679134272&s=kitchen&sr=1-653
650,Amstrad,1.5,3,3.6,4,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper,', 'AM20PI3T,', 'White)']",https://m.media-amazon.com/images/I/51lL5fgtelS._AC_UL320_.jpg,https://www.amazon.in/Amstrad-Inverter-Split-Copper-AM20PI3/dp/B097ZKS3J1/ref=sr_1_654?qid=1679134272&s=kitchen&sr=1-654
651,Hitachi,1.5,Split,1.0,1,40756.01,40756.01,"['Conditioner.', 'Three', 'Stars.', 'Brand-Hitachi.', 'Capacity-1.0', 'TR,', 'Type-Split', 'Ac,', 'CompressorRotary', 'Sound', '...']",https://m.media-amazon.com/images/I/115LpONs91S._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Brand-Hitachi-Capacity-1-0-Type-Split-CompressorRotary/dp/B09417W6VF/ref=sr_1_655?qid=1679134272&s=kitchen&sr=1-655
652,Daikin,Copper,Ton,3.8,245,40756.01,40756.01,"['Star', 'Ftl50tv16v2', 'White', 'Split', 'Ac', 'with', 'Kit']",https://m.media-amazon.com/images/I/31QCa5qqOvL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Copper-Ftl50tv16v2-White-Split/dp/B092J2XMYB/ref=sr_1_656?qid=1679134272&s=kitchen&sr=1-656
653,OVPPH,Portable,"Conditioner,",3.8,245,40756.01,40756.01,"['Air', 'Cooler', 'Fan', 'Mini', 'Evaporative', 'Cooler', 'Desk', 'Table', 'Fan,', 'Quiet', 'Air', 'Circulator', 'Humid...']",https://m.media-amazon.com/images/I/61nETmCygKL._AC_UL320_.jpg,https://www.amazon.in/OVPPH-Conditioner-Evaporative-Circulator-Humidifier/dp/B091CM9XJ1/ref=sr_1_657?qid=1679134272&s=kitchen&sr=1-657
654,Portable,Evaporative,Cooler,3.5,55,5998.0,7999.0,"['Humidifier,', 'Personal', 'Space', 'USB', 'Mini', 'Desk', 'Fan', 'with', '3', 'Speeds', 'Strong', 'Wind,', '3-Spray', 'Mode...']",https://m.media-amazon.com/images/I/61gG256hk2S._AC_UL320_.jpg,https://www.amazon.in/Portable-Evaporative-Humidifier-Personal-Adjustment/dp/B08ZRWR3Q4/ref=sr_1_658?qid=1679134272&s=kitchen&sr=1-658
655,Lloyd,1Ton,Star,3.8,245,40756.01,40756.01,"['Duty', 'Split', 'AC', '(Copper,', '2020', 'Model,', 'LS12B32WCHD,', 'White)']",https://m.media-amazon.com/images/I/51D2nYYwDfL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Star-Split-LS12B32WCHD-White/dp/B08ZKWR38D/ref=sr_1_659?qid=1679134272&s=kitchen&sr=1-659
656,Lloyd,AC,inverter,3.8,245,40756.01,61000.0,"['Tone', 'GLS12I32WSEL', '(2)']",https://m.media-amazon.com/images/I/51VXifZPCBL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-AC-inverter-Tone-GLS12I32WSEL/dp/B08R5DWJDP/ref=sr_1_660?qid=1679134272&s=kitchen&sr=1-660
657,Whirlpool,1.5,3,5.0,2,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(3D', 'Cool', 'Elite', 'Pro,', 'Copper', 'Condenser,', 'White)']",https://m.media-amazon.com/images/I/31PjGXeBvDL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-3D-Cool-Elite-Pro/dp/B08NBCKCK1/ref=sr_1_661?qid=1679134272&s=kitchen&sr=1-661
658,Daikin,1.5,3,3.8,245,43000.0,45000.0,"['Inverter', 'Series', 'Split', 'AC', '(FTKL50TV16V,', 'White)']",https://m.media-amazon.com/images/I/21VavlXHDJL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Star-Inverter-Split-FTKL50TV16V/dp/B08KS8K86S/ref=sr_1_662?qid=1679134272&s=kitchen&sr=1-662
659,Daikin,1.5,4,3.8,245,39000.0,48990.0,"['Inverter', 'Split', 'System', 'AC', '(White,', 'FTKP50TV16U)']",https://m.media-amazon.com/images/I/21VfDmutW1L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Star-Inverter-Split-FTKP50TV16U/dp/B08KS8G44Q/ref=sr_1_663?qid=1679134272&s=kitchen&sr=1-663
660,Daikin,1.5Ton,Star,3.8,245,40756.01,40756.01,"['Series', 'Split', 'AC', '(GTKL50TV16VF,', 'White)']",https://m.media-amazon.com/images/I/31HSOQ71itL._AC_UL320_.jpg,https://www.amazon.in/Daikin-1-5Ton-Inverter-Split-GTKL50TV16VF/dp/B08KS87Y4K/ref=sr_1_667?qid=1679134272&s=kitchen&sr=1-667
661,LG,1.5,4,3.8,245,40800.0,55000.0,"['Inverter', 'Split', 'AC', '(Copper,', 'LS-Q18SNYA,', 'White)']",https://m.media-amazon.com/images/I/412Yfs3uu0L._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-Q18SNYA/dp/B08JFDP888/ref=sr_1_668?qid=1679134272&s=kitchen&sr=1-668
662,Qinmay,Bladeless,"fan,",1.8,17,40756.01,5491.0,"['USB', 'charging,', 'desktop', 'three-in-one', 'night', 'light', 'summer', 'fan', 'humidifier', 'coole...']",https://m.media-amazon.com/images/I/41kJ48PPj-L._AC_UL320_.jpg,https://www.amazon.in/Qinmay-Bladeless-air-conditioning-portable-humidifier/dp/B08BHPD4D2/ref=sr_1_669?qid=1679134272&s=kitchen&sr=1-669
663,Ximoon,Mini,Cooler,4.0,5,40756.01,6182.0,"['Leakproof', '&', 'Freon-Free', 'with', '3', 'Fan', 'Speed,USB', 'Charging', 'Purifier', 'with', '7-Color', 'LED,', 'Suitable...']",https://m.media-amazon.com/images/I/613IR1fk1+L._AC_UL320_.jpg,https://www.amazon.in/Ximoon-Humidifier-Leakproof-Freon-Free-Charging/dp/B088H5ZF53/ref=sr_1_670?qid=1679134272&s=kitchen&sr=1-670
664,White,Westing,1,3.8,245,40756.01,40756.01,"['Inverter', '3', 'Star', 'Split', 'AC', '-', 'White', '(WWH123INA)']",https://m.media-amazon.com/images/I/61qLu9maisL._AC_UL320_.jpg,https://www.amazon.in/White-Westing-House-Inverter-Split/dp/B0871N76F2/ref=sr_1_671?qid=1679134272&s=kitchen&sr=1-671
665,White,Westing,1.5,3.8,245,40756.01,40756.01,"['Inverter', '3', 'Star', 'Split', 'AC', '-', 'White', '(WWH183INA)']",https://m.media-amazon.com/images/I/61qLu9maisL._AC_UL320_.jpg,https://www.amazon.in/White-Westing-House-Inverter-Split/dp/B0871N61JF/ref=sr_1_672?qid=1679134272&s=kitchen&sr=1-672
666,Blue,Star,Ton,3.8,245,87800.0,109800.0,"['Star', 'Inverter', 'Cassette', 'SAC', '(Cool', 'Only)', 'ID324MATUR1', 'AC', '(Copper,', 'Multiple)']",https://m.media-amazon.com/images/I/41slFsUdXQL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Cassette-ID324MATUR1/dp/B0859ZJMGF/ref=sr_1_673?qid=1679134272&s=kitchen&sr=1-673
667,Blue,Star,Ton,3.8,245,40756.01,40756.01,"['SAC', 'VCA36GAMUS3', 'AC', '(Copper,', 'White)']",https://m.media-amazon.com/images/I/41yW5kVnyQL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Verticool-VCA36GAMUS3-Copper/dp/B0859Z5291/ref=sr_1_674?qid=1679134272&s=kitchen&sr=1-674
668,Blue,Star,Ton,3.8,245,40756.01,40756.01,"['SAC', 'VCA48GAMUS3', 'AC', '(Copper,', 'White)']",https://m.media-amazon.com/images/I/31C-YSOU2kL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Verticool-VCA48GAMUS3-Copper/dp/B0859Z27LC/ref=sr_1_675?qid=1679134272&s=kitchen&sr=1-675
669,Mitsubishi,SRK24CW-S6,:,3.8,245,67900.0,68500.0,"['Heavy', 'Split', 'Fix', 'Speed', 'Copper', '3', 'Star', 'AC']",https://m.media-amazon.com/images/I/41qN59ks4rL._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-SRK24CW-S6-TON-Heavy-Copper/dp/B0857GTRY7/ref=sr_1_676?qid=1679134272&s=kitchen&sr=1-676
670,Whirlpool,1,3,3.0,3,31490.0,53950.0,"['Inverter', 'Split', 'AC', '(Copper,', '1.0T', 'SUPREMECOOL', 'PRO', '3S', 'COPR', 'INV,', 'White)']",https://m.media-amazon.com/images/I/51kVzZDlsOL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-1-0T-SUPREMECOOL-PRO-COPR/dp/B084MM19QB/ref=sr_1_677?qid=1679134272&s=kitchen&sr=1-677
671,Samsung,1.5,3,3.3,4,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper', 'AR18TV3HFTZ', 'White', 'Paradise', 'Bloom)']",https://m.media-amazon.com/images/I/71i-x-lFgjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Copper-AR18TV3HFTZ-Paradise/dp/B084LGM4MS/ref=sr_1_678?qid=1679134272&s=kitchen&sr=1-678
672,Cellcronic,Solar,condition,3.8,245,40756.01,51999.0,"['Ton', 'Split', '(White)']",https://m.media-amazon.com/images/I/31no-aUR+EL._AC_UL320_.jpg,https://www.amazon.in/Cellcronic-Solar-Air-condition-Split/dp/B0847LWVX8/ref=sr_1_676?qid=1679134273&s=kitchen&sr=1-676
673,Evapolar,EvaLIGHT,EV-1500,3.5,774,28674.0,36674.0,"['Evaporative', 'Air', 'Cooler', 'and', 'Humidifier/Portable', 'Air', 'Conditioner,', 'Black']",https://m.media-amazon.com/images/I/61chBF1Tx0L._AC_UL320_.jpg,https://www.amazon.in/Evapolar-EvaLIGHT-Evaporative-Humidifier-Conditioner/dp/B081LPQJ5Q/ref=sr_1_677?qid=1679134273&s=kitchen&sr=1-677
674,OGENERAL,Inverter,AC,5.0,1,82260.0,85260.0,[],https://m.media-amazon.com/images/I/21WXORJgXxL._AC_UL320_.jpg,https://www.amazon.in/OGENERAL-Inverter-Mounted-Conditioners-ASGG24CGTA/dp/B07TZXFKLS/ref=sr_1_678?qid=1679134273&s=kitchen&sr=1-678
675,ZAAHN,Ultra,Personal,3.3,47,7008.0,10019.0,"['and', 'Humidifier', '|', 'Compact', 'and', 'Portable', '|', 'No', 'Filter', 'Needed,', 'Easy', 'to', 'Maintain', '|', 'Quiet', '4', 'Spe...']",https://m.media-amazon.com/images/I/615tF0RduML._AC_UL320_.jpg,https://www.amazon.in/ZAAHN-Personal-Humidifier-Portable-Maintain/dp/B07SHBPGN2/ref=sr_1_679?qid=1679134273&s=kitchen&sr=1-679
676,Toshiba,1.5,3,5.0,1,35899.0,41999.0,"['Split', 'AC', '-', 'White', '(RAS-18J2KG-IN/RAS-18J2AG-IN,', 'Copper', 'Condenser)']",https://m.media-amazon.com/images/I/113hDSCfHjL._AC_UL320_.jpg,https://www.amazon.in/Toshiba-RAS-18J2KG-1-5-Star-Split/dp/B07RSWMGTS/ref=sr_1_680?qid=1679134273&s=kitchen&sr=1-680
677,Oneiric,1.5,3,3.8,245,40756.01,40756.01,"['inverter', 'Split', 'AC']",https://m.media-amazon.com/images/I/51MG9srm6tL._AC_UL320_.jpg,https://www.amazon.in/Oneiric-Star-Split-Conditioner-White/dp/B07PS8WT7Z/ref=sr_1_681?qid=1679134273&s=kitchen&sr=1-681
678,Oneiric,1,5,3.8,245,40756.01,40756.01,"['Inverter', 'Split', 'Air', 'Conditioner', '(White)']",https://m.media-amazon.com/images/I/51EwsrGAbEL._AC_UL320_.jpg,https://www.amazon.in/Oneiric-Star-Split-Conditioner-White/dp/B07PNYYKW7/ref=sr_1_682?qid=1679134273&s=kitchen&sr=1-682
679,Oneiric,1.5,3,5.0,1,40756.01,40756.01,"['Split', 'System', 'Inverter', 'Air', 'Conditioner', '(White)']",https://m.media-amazon.com/images/I/51AfyO-KIZL._AC_UL320_.jpg,https://www.amazon.in/Oneiric-Split-Conditioner-White-Warranty/dp/B07PN1J596/ref=sr_1_683?qid=1679134273&s=kitchen&sr=1-683
680,Oneiric,2,3,3.8,245,40756.01,40756.01,"['Split', 'Air', 'Conditioner', '(White)']",https://m.media-amazon.com/images/I/51AfyO-KIZL._AC_UL320_.jpg,https://www.amazon.in/Oneiric-Star-Split-Conditioner-White/dp/B07PN1HJ88/ref=sr_1_684?qid=1679134273&s=kitchen&sr=1-684
681,O-General,2,2,1.0,1,71990.0,77900.0,"['Split', 'AC', '(ASGA24FUTC,', 'White)']",https://m.media-amazon.com/images/I/11xnszLt6mL._AC_UL320_.jpg,https://www.amazon.in/General-Star-Split-ASGA24FUTC-White/dp/B07PMZF53Q/ref=sr_1_685?qid=1679134273&s=kitchen&sr=1-685
682,Samsung,1.5,3,3.0,2,53914.0,56000.0,"['Inverter', 'Split', 'AC', '(Alloy', 'AR18RV3HFTV', 'White)']",https://m.media-amazon.com/images/I/71SbooADHzL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTV/dp/B07P3M2HC8/ref=sr_1_686?qid=1679134273&s=kitchen&sr=1-686
683,Samsung,1,3,3.8,245,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Alloy', 'AR12RV3PAWK', 'White)']",https://m.media-amazon.com/images/I/61E8oo6KV3L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3PAWK/dp/B07NY8VBWQ/ref=sr_1_687?qid=1679134273&s=kitchen&sr=1-687
684,Haier,1.5,3,1.0,2,42300.0,69500.0,"['Inverter', 'Split', 'Air', 'Conditioner', '(Copper', 'HSU-19DW3(DCINV)', 'White)']",https://m.media-amazon.com/images/I/61YeBAWmP3L._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Conditioner-HSU-19DW3-DCINV/dp/B07NDSWG6L/ref=sr_1_691?qid=1679134273&s=kitchen&sr=1-691
685,BlueStar,1.5,5,3.8,245,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Alloy,', '18QATX)']",https://m.media-amazon.com/images/I/51QnIzgujPL._AC_UL320_.jpg,https://www.amazon.in/BlueStar-Inverter-Split-Alloy-18QATX/dp/B07N1PFRLC/ref=sr_1_692?qid=1679134273&s=kitchen&sr=1-692
686,Onida,1.5,3,5.0,2,36990.0,59990.0,"['Inverter', 'Split', 'AC', '(Copper', 'IR183IDM', 'Indium)']",https://m.media-amazon.com/images/I/31Y5xQYQ8wL._AC_UL320_.jpg,https://www.amazon.in/Onida-Inverter-Copper-IR183IDM-Indium/dp/B079X8C1TW/ref=sr_1_693?qid=1679134273&s=kitchen&sr=1-693
687,Carrier,24K,Invertor,1.8,4,49990.0,68990.0,"['-', '3', 'Star']",https://m.media-amazon.com/images/I/31mspkhtE2L._AC_UL320_.jpg,https://www.amazon.in/Carrier-24K-Durafresh-Invertor-Star/dp/B079HZ2LP5/ref=sr_1_694?qid=1679134273&s=kitchen&sr=1-694
688,Samsung,1,5,1.0,1,46990.0,50390.0,"['Inverter', 'Split', 'AC', '(Alloy', 'AR12NV5PAWK', 'Matt', 'White)']",https://m.media-amazon.com/images/I/41UFcbTfAOL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12NV5PAWK/dp/B079G1D4SS/ref=sr_1_695?qid=1679134273&s=kitchen&sr=1-695
689,White,Westinghouse,Split,3.8,245,42980.0,50690.0,"['Conditioner', '(1.5', 'Ton)']",https://m.media-amazon.com/images/I/31LTNQB9vdL._AC_UL320_.jpg,https://www.amazon.in/Split-Air-Conditioner-1-5-WSM18CRG-C5/dp/B0751CTXMQ/ref=sr_1_696?qid=1679134273&s=kitchen&sr=1-696
690,White,Westinghouse,1,3.8,245,48990.0,49999.0,"['5', 'Star', 'AC', '-', '100%', 'Copper']",https://m.media-amazon.com/images/I/3187q+DDlfL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Split-Ton-Star/dp/B072KRHJNL/ref=sr_1_697?qid=1679134273&s=kitchen&sr=1-697
691,CNC,Split,Stand,3.8,245,800.0,2000.0,"['Tons,', 'Off-White)']",https://m.media-amazon.com/images/I/71tkqWth8-L._AC_UL320_.jpg,https://www.amazon.in/CNC-Split-AC-Stand-Off-White/dp/B06Y1H59DP/ref=sr_1_698?qid=1679134273&s=kitchen&sr=1-698
692,Samsung,1.5,1,3.3,3,40756.01,40000.0,"['Split', 'AC', '(AR18MC3HDTT', 'White)']",https://m.media-amazon.com/images/I/71EAOrshHFL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Star-Split-AR18MC3HDTT-White/dp/B06WGLDGKR/ref=sr_1_699?qid=1679134273&s=kitchen&sr=1-699
693,Carrier,18K,Split,3.8,245,40756.01,40756.01,"['(1.5', 'Ton', '3', 'Star', 'Rating', 'White', 'Copper)']",https://m.media-amazon.com/images/I/31l9rDEDxAL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Octra-Split-Rating-Copper/dp/B00VUTWM1K/ref=sr_1_700?qid=1679134273&s=kitchen&sr=1-700
694,Voltas,Vertis,Window,3.8,245,40756.01,40756.01,"['(1.5', 'Ton', '2', 'Star', 'Rating', 'Gold', 'Copper)']",https://m.media-amazon.com/images/I/3146EPQHW-L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Vertis-Emerald-Window-Rating/dp/B00LSJCMDU/ref=sr_1_701?qid=1679134273&s=kitchen&sr=1-701
695,7inch,50W,Duct,3.8,245,6954.0,13908.0,"['Booster', 'Fan', 'Ventilation', 'Exhaust', 'Air', 'Blower', 'White']",https://m.media-amazon.com/images/I/618zxoNNogL._AC_UL320_.jpg,https://www.amazon.in/Inline-Booster-Ventilation-Exhaust-Blower/dp/B0BHLF2BXS/ref=sr_1_702?qid=1679134273&s=kitchen&sr=1-702
696,4,Speeds,Air,2.6,21,40756.01,9403.0,"['Fan', 'with', '7', 'Colors', 'Light,', 'Evaporative', 'Air', 'Cooler', 'Desk', 'Fan,', 'Portable', 'Air', 'Conditioners', 'with', 'Han...']",https://m.media-amazon.com/images/I/61wXJ1yy52L._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Evaporative-Portable-Conditioners-Personal/dp/B0B7DCWW3D/ref=sr_1_700?qid=1679134274&s=kitchen&sr=1-700
697,Air,Conditioner,"Kit,",3.8,245,40756.01,6610.0,"['Hose', 'Adjustable', '16.9-55.1in', 'Portable', 'Air', 'Conditioner', 'Window', 'Vent', 'Kit,', '4', 'Plates', 'PVC', 'Unive...']",https://m.media-amazon.com/images/I/516LU1UlBAL._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Adjustable-16-9-55-1in-Universal-Horizontal/dp/B0B69985FQ/ref=sr_1_701?qid=1679134274&s=kitchen&sr=1-701
698,Personal,Air,,3.8,245,40756.01,11545.62,[],https://m.media-amazon.com/images/I/61Q0ViLWgTL._AC_UL320_.jpg,https://www.amazon.in/Humutan-Personal-Air-Cooler/dp/B0B371SJC7/ref=sr_1_702?qid=1679134274&s=kitchen&sr=1-702
699,Portable,Air,IN,3.5,24,40756.01,10758.0,"['Effective', 'Evaporative', 'Personal', 'Air', 'Cooler', 'with', '4', 'Wind', 'Speed&2', 'Cool', 'Mist,Small', 'Cold', 'Air', 'Fan...']",https://m.media-amazon.com/images/I/71FsNKRyQ5L._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Effective-Evaporative-Nightlight/dp/B0B2DLSMV9/ref=sr_1_703?qid=1679134274&s=kitchen&sr=1-703
700,DEMEYATH,Portable,Conditioner,2.4,6,8179.0,9499.0,"['Small', 'USB', 'Desktop', 'Air', 'Cooler', 'Fan', 'USB', 'Personal', 'Cooling', 'Fan', 'with', 'Night', 'Light', 'Built-in', '...']",https://m.media-amazon.com/images/I/71cz-fCqgDL._AC_UL320_.jpg,https://www.amazon.in/DEMEYATH-Portable-Conditioner-Desktop-Personal/dp/B0B216LMK5/ref=sr_1_704?qid=1679134274&s=kitchen&sr=1-704
701,Portable,Air,-,3.2,232,40756.01,8915.0,"['AC', 'Unit,', '4000mAh', 'Rechargable', 'AC', 'with', 'Timing,', '7', 'Colors', 'Night', 'Light', 'for', 'Camping', 'Car']",https://m.media-amazon.com/images/I/81Wx4z2kzGS._AC_UL320_.jpg,https://www.amazon.in/Portable-Air-Conditioners-4000mAh-Rechargable/dp/B09ZQKPXYD/ref=sr_1_705?qid=1679134274&s=kitchen&sr=1-705
702,2022,New,Portable,2.5,38,40756.01,11658.0,"['Conditioner,', 'Evaporative', 'Air', 'Cooler', 'Pro', '3', 'in', '1,', 'Rechargeable', 'Portable', 'AC', 'with', '3', 'Wind', 'Speed', '&', 'N...']",https://m.media-amazon.com/images/I/71wL5rZbsYL._AC_UL320_.jpg,https://www.amazon.in/SXhyf-Portable-Conditioner-Evaporative-Rechargeable/dp/B09ZMJY8BP/ref=sr_1_706?qid=1679134274&s=kitchen&sr=1-706
703,Portable,Air,"Fan,",3.2,44,40756.01,4982.0,"['Mini', 'Evaporative', 'Air', 'Cooler', 'with', '3', 'Speeds,', '2', 'Spray', 'Modes,', 'LED', 'Display', 'and', 'Phone', 'Hol...']",https://m.media-amazon.com/images/I/71FbYpsUegL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Personal-Evaporative-Display/dp/B09YRMFZGJ/ref=sr_1_707?qid=1679134274&s=kitchen&sr=1-707
704,YONCDIAT,Upgraded,Air,3.2,18,40756.01,9927.0,"['Cooling', 'Fan,', '3-in-1', 'Evaporative', 'Air', 'Cooler,', '1.4', 'L', 'Large', 'Water', 'Tank', 'Humidifier,', '...']",https://m.media-amazon.com/images/I/61wx-EOgUIL._AC_UL320_.jpg,https://www.amazon.in/YONCDIAT-Upgraded-Conditioner-Evaporative-Humidifier/dp/B09Y93NVMT/ref=sr_1_708?qid=1679134274&s=kitchen&sr=1-708
705,N11,Water,"Fan,",2.5,6,40756.01,6202.0,"['Water', 'USB', 'Fan,', 'White', '(6W)']",https://m.media-amazon.com/images/I/614ReoB6gVL._AC_UL320_.jpg,https://www.amazon.in/N11-Water-Circulation-Colding-White/dp/B09Y5HXGVH/ref=sr_1_709?qid=1679134274&s=kitchen&sr=1-709
